item_id,location_type,is_discounted,category,is_returnable,stock_level,brand,url,sku,name,description,price,currency,scraped_at,subcategory,gender,RFID_Tag,actual_stock,inaccuracy_rate,will_stockout
195327,Aisle,Yes,Clothing,Yes,1612,Zara,https://www.zara.com/us/en/short-soft-dress-p00858018.html,000000254-302-3,FAUX FUR ANKLE BOOTS,Slim fit pants made of viscose blend fabric. Front pockets and back welt pockets. Front zip and button closure.,89.9,USD,8:50:53 a.m.,coats,Man,YES,1598,0.311915159,YES
202869,End-cap,Yes,Clothing,No,1935,Zara,https://www.zara.com/us/en/athletic-platform-sneakers-p15403110.html,000007796-997-7,DRAPED WOOL TOP ZW COLLECTION,Relaxed fit pants. Front pockets and back patch pockets. Multifunction patch pocket appliqués at legs. Washed effect. Front zip and button closure.,22.99,USD,8:51:40 a.m.,puffers,Woman,YES,1922,0.260824204,NO
202480,Front of Store,Yes,Clothing,Yes,1515,Zara,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,000007407-110-6,ELASTIC WAIST MAXI SKIRT,"Flat fabric sandals with sequins. Wide crossed straps and back strap with adhesive. Round toe. 

Sole height: 0.8 inches (2 cm)",49.9,USD,8:50:43 a.m.,hoodies,Woman,YES,1502,0.267022697,YES
198869,Front of Store,Yes,Clothing,Yes,721,Zara,https://www.zara.com/us/en/wrinkle-look-rocker-crossbody-bag-p16090210.html,000003796-620-9,CROPPED OVERSHIRT,Sleeveless knit fabric dress with high collar. Draped fabric. Matching interior lining. Back slit. Back hidden in-seam zip closure.,39.9,USD,8:50:32 a.m.,tops,Woman,YES,710,0.566572238,YES
205056,Aisle,No,Clothing,Yes,1848,Zara,https://www.zara.com/us/en/slim-shirt-zw-collection-p04786040.html,000009983-172-7,FRINGED BOTTOMS,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,239,USD,8:50:43 a.m.,overshirts,Man,NO,1833,0.109229929,YES
196014,End-cap,No,Clothing,No,1809,Zara,https://www.zara.com/us/en/oversized-faux-leather-biker-jacket-p03427787.html,000000941-911-4,LINEN BLEND SHORT SLEEVE SHIRT,Bomber cardigan with V-neckline and long sleeves. Front metal zip closure.,8.9,USD,8:54:47 a.m.,bodysuits,Man,YES,1795,0.055679287,YES
198820,Front of Store,Yes,Clothing,No,2173,Zara,https://www.zara.com/us/en/textured-hard-side-suitcase-p13002221.html,000003747-872-8,Flat suede clogs. Buckled back strap. Rounded toe. <br/><br/>Sole height: 1 inch (2.5 cm),T-shirt made of cotton. Round neckline and long sleeves. Rib trim.,2.99,USD,8:51:40 a.m.,sweatshirts,Man,YES,2160,0.184842884,NO
204088,Front of Store,Yes,Clothing,No,1788,Zara,https://www.zara.com/us/en/strap-hem-pants-zw-collection-p02370510.html,000009015-241-8,UTILITY POCKET JEANS,Relaxed fit shirt. Italian collar and short sleeves. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,12.9,USD,9:00:49 a.m.,puffers,Woman,NO,1775,0.112803158,YES
204652,End-cap,Yes,Clothing,Yes,2857,Zara,https://www.zara.com/us/en/semi-sheer-high-collar-top-p01758301.html,000009579-412-9,Z1975 LONG SLEEVE DENIM JUMPSUIT,High-waisted pants with elastic waistband. Wide leg.,149,USD,9:00:49 a.m.,sweaters,Man,NO,2843,0.140894681,YES
202166,End-cap,No,Clothing,Yes,2041,Zara,https://www.zara.com/us/en/linen---cotton-shirt-p01063402.html,000007093-531-6,DRAPED POLYAMIDE TOP,"ZARA WOMAN COLLECTION

Jacket made of 37% wool. Notched lapel collar and long sleeves with buttoned slit cuffs. Front flap pockets and chest welt pocket. Interior lining. Front button closure.",139,USD,8:50:38 a.m.,cardigans,Man,YES,2027,0.246062992,YES
203981,Aisle,No,Clothing,Yes,2887,Zara,https://www.zara.com/us/en/tailored-double-breasted-blazer-p02210686.html,000008908-471-9,METALLIC TIP CHELSEA BOOTS,"ZARA WOMAN COLLECTION

Shirt made of 100% viscose. Round neck and long cuffed sleeves with slits. Buttoned tie at collar. Asymmetric hem. Front button closure hidden by a flap.

A printed blouse with a tie at the collar in a contemporary style that combines trends with versatility. This straight fit garment was made with viscose fabric with a pleasant feel.",22.9,USD,8:50:15 a.m.,jackets,Man,NO,2877,0,YES
195555,Aisle,No,Clothing,Yes,1025,Zara,https://www.zara.com/us/en/wool-blend-suit-pants-p04123813.html,000000482-606-4,FAUX SHEARLING LINED SUEDE BOOTS,"Lightweight polar fleece lining. High collar with front zip closure. Front pockets at hip. Elasticized trim.

Zara Athleticz.",25.9,USD,8:50:53 a.m.,blazers,Man,YES,1014,0,YES
203254,Front of Store,Yes,Clothing,Yes,1076,Zara,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,000008181-381-6,BOW TRIM METALLIC KITTEN HEEL SHOES,"Heeled knee high boots. Pointed toe. Side zip closure. 

Heel height 3.8 inches (9.8 cm)",89.9,USD,9:00:34 a.m.,knitwear,Man,NO,1062,0.094250707,YES
200015,End-cap,No,Clothing,No,717,Zara,https://www.zara.com/us/en/faux-shearling-flat-leather-ankle-boots-p12170210.html,000004942-946-3,MULTIPIECE RETRO SNEAKERS,"Heeled sandals. Transparent straps at front. Methacrylate block heel.

Heel height: 3.9 inches (9.8 cm)",27.9,USD,8:50:09 a.m.,overshirts,Woman,YES,703,0.142450142,YES
198536,End-cap,Yes,Clothing,No,2987,Zara,https://www.zara.com/us/en/utility-pocket-jeans-p01538414.html,000003463-136-7,ANIMAL PRINT TULLE DRESS,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,35.99,USD,8:50:35 a.m.,shoes,Woman,YES,2975,0.067272116,YES
198857,End-cap,Yes,Clothing,Yes,2105,Zara,https://www.zara.com/us/en/satin-effect-tank-top-p09093650.html,000003784-581-8,RUCHED TEXTURED SHIRT,"ZARA WOMAN COLLECTION

Midi skirt made with 23% viscose. High elastic waist. Pleated fabric.",699,USD,8:50:57 a.m.,tracksuits,Man,YES,2090,0.047869794,YES
200737,End-cap,Yes,Clothing,No,2061,Zara,https://www.zara.com/us/en/fitted-halter-top-p04661007.html,000005664-438-6,Flat suede clogs. Buckled back strap. Rounded toe. <br/><br/>Sole height: 1 inch (2.5 cm),Cropped sweater with round neck and long sleeves. Tonal rib trim.,499,USD,8:50:40 a.m.,tops,Man,YES,2047,0.048828125,YES
203763,Front of Store,No,Clothing,No,1539,Zara,https://www.zara.com/us/en/washed-crewneck-sweatshirt-p00761561.html,000008690-514-7,PLUSH SWEATSHIRT WITH TEXT,"Overshirt made of Italian wool blend fabric. Lapel collar and long sleeves. Side in-seam welt pockets. Interior pocket. Front zip closure.

Origins special collection.",17.99,USD,8:50:32 a.m.,overshirts,Man,NO,1528,0.196721311,YES
203869,Aisle,No,Clothing,Yes,2030,Zara,https://www.zara.com/us/en/stretch-slim-fit-jeans-p01187450.html,000008796-510-1,LINEN - COTTON SHIRT,"Flat biker ankle boots in leather. Buckled strap detail. 

Sole height: 1.6 inches (4 cm)",27.99,USD,8:50:50 a.m.,puffers,Man,NO,2015,0.049603175,YES
196962,Aisle,Yes,Clothing,No,2054,Zara,https://www.zara.com/us/en/skinny-fit-jeans-p00840425.html,000001889-979-8,DENIM COWBOY ANKLE BOOTS,Regular fit overshirt made of stretchy structured fabric. Lapel collar and short sleeves. Front patch pockets. Front snap button closure.,189,USD,8:50:11 a.m.,bodysuits,Woman,YES,2039,0.049019608,YES
196230,Front of Store,No,Clothing,No,797,Zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p03427793.html,000001157-750-2,SATIN EFFECT TRIANGLE TOP,Top with high collar and short sleeves.,22.9,USD,8:51:30 a.m.,jackets,Woman,YES,784,0.254452926,YES
199215,Aisle,Yes,Clothing,Yes,2492,Zara,https://www.zara.com/us/en/combination-belted-dress-p03152308.html,000004142-385-1,LUG SOLE LEATHER CAGE SANDALS,High rise jeggings with elastic waistband. Front zip and snap button closure.,29.99,USD,9:10:40 a.m.,t-shirts,Man,YES,2479,0.202101859,NO
201216,Front of Store,No,Clothing,Yes,1444,Zara,https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html,000006143-061-2,OVERSIZED KNIT SHORTS,"Cardigan with wide lapel collar, long sleeves, and buttoned cuffs. Front gold button closure.",59.9,USD,9:00:50 a.m.,sweaters,Man,YES,1431,0.278745645,NO
196965,End-cap,No,Clothing,No,2893,Zara,https://www.zara.com/us/en/cut-out-crepe-dress-p02452536.html,000001892-460-4,STRIPED OXFORD SHIRT,"Pants with a high waist with front pockets and false back flap pockets. Flared legs. Front zip, interior button and hook closure.",17.99,USD,9:10:47 a.m.,shoes,Woman,YES,2880,0.069492703,NO
197121,Front of Store,Yes,Clothing,Yes,1023,Zara,https://www.zara.com/us/en/blouse-with-metallic-thread-p02560934.html,000002048-063-7,BUTTONED MINI SKIRT ZW COLLECTION,Lace-up shoes. Welt detail around upper. Laces with three pairs of eyelets. Welt around upper. Slightly chunky lug soles.,199,USD,8:50:52 a.m.,puffers,Man,YES,1011,0.297619048,YES
199256,Aisle,Yes,Clothing,No,1572,Zara,https://www.zara.com/us/en/-p09598020.html,000004183-797-4,100% WOOL SHORT SLEEVE TOP,"ZARA WOMAN COLLECTION

Pants with a mid waist made of 16% viscose blend fabric. Belt loops. Front patch pockets with side metal zippers, leg patch pockets, and back patch pockets with metal zippers. Pronounced tonal topstitching detail. Front zip, button, and metal hook closure.",22.99,USD,8:51:01 a.m.,jeans,Man,YES,1558,0.319897633,NO
200826,Front of Store,No,Clothing,No,1658,Zara,https://www.zara.com/us/en/-p02010744.html,000005753-181-8,TEXTURED JACKET,"SLIM FIT - POLO COLLAR - REGULAR LENGTH - LONG SLEEVE

Long sleeve top with polo collar. Metallic thread appliqué. Front button closure.",69.9,USD,8:50:56 a.m.,pants,Woman,YES,1645,0.060827251,YES
196245,End-cap,Yes,Clothing,No,1845,Zara,https://www.zara.com/us/en/contrast-double-waist-pants-p05584415.html,000001172-098-2,QUARTER ZIP PURL KNIT SWEATER,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,119,USD,8:50:49 a.m.,jackets,Man,YES,1835,0.218459858,YES
203530,Front of Store,Yes,Clothing,Yes,1027,Zara,https://www.zara.com/us/en/soft-crossbody-bag-limited-edition-p13549320.html,000008457-379-5,LIMITLESS CONTOUR COLLECTION<br/><br/>Fitted top with high collar and long sleeves.,Round neck short sleeve dress. Fitted waist with front ruching. Back opening with button closure.,119,USD,8:56:33 a.m.,puffers,Man,NO,1014,0.197628458,YES
201214,Aisle,No,Clothing,Yes,2955,Zara,https://www.zara.com/us/en/leather-key-lanyard-p05919406.html,000006141-064-6,ADJUSTABLE HEM BOMBER JACKET,Technical fabric quilted coat. High collar with adjustable hood and long sleeves with adjustable cuffs with adhesive straps. Zip pockets at hip and interior pocket. Front hidden zip closure with adhesive straps.,199,USD,8:50:36 a.m.,skirts,Woman,YES,2941,0.033990483,YES
196924,End-cap,Yes,Clothing,No,1007,Zara,https://www.zara.com/us/en/romance-d-iris-100-ml-p20110594.html,000001851-644-5,SUEDE LEATHER COWBOY BOOTS,"ZARA WOMAN COLLECTION

Cape style midi skirt with a mid waist and belt loop waistband. Asymmetric hem. Side hidden in-seam zip closure.",699,USD,8:50:19 a.m.,bags,Woman,YES,994,0.200803213,YES
204555,Aisle,Yes,Clothing,Yes,2636,Zara,https://www.zara.com/us/en/buttoned-straight-leg-pants-p08372050.html,000009482-687-8,WOOL BLEND JACKET WITH POCKETS,"Heeled vinyl slingbacks. Front flower detail. Thin heel. Pointed toe.

Heel height: 3.5 inches (9 cm)",69.99,USD,8:51:33 a.m.,linen,Woman,NO,2624,0.076277651,YES
204056,End-cap,No,Clothing,Yes,2205,Zara,https://www.zara.com/us/en/buckled-suede-clogs-p11504310.html,000008983-294-7,STRIPED PANTS LIMITED EDITION,Triangle top with adjustable thin straps. Back elastic.,99.9,USD,8:51:35 a.m.,dresses,Woman,NO,2194,0.045599635,YES
195533,End-cap,Yes,Clothing,Yes,1446,Zara,https://www.zara.com/us/en/fitted-soft-coat-p08073253.html,000000460-653-3,CHUNKY SOLE MOC-TOE SHOES,"HIGH WAIST - STRAIGHT - REGULAR LENGTH

Five pocket jeans with a high waist. Washed effect. Front zip and metal button closure.",35.9,USD,8:51:35 a.m.,jeans,Woman,YES,1435,0.279524808,NO
200402,Front of Store,No,Clothing,No,2211,Zara,https://www.zara.com/us/en/pinstripe-pants-zw-collection-p08797539.html,000005329-472-4,OVERSIZED BLAZER,"Full cut sweatshirt with round neck and long sleeves. Washed effect. Rib trim.

The item has a unique look due to its special washing process. For this reason, the color may differ slightly from that seen in the photo.",279,USD,8:56:26 a.m.,skirts,Man,YES,2197,0.227066303,YES
200301,Front of Store,Yes,Clothing,No,1003,Zara,https://www.zara.com/us/en/crew-neck-sweatshirt-p03443310.html,000005228-966-3,100% WOOL SWEATER,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,49.9,USD,8:51:42 a.m.,sweatshirts,Woman,YES,992,0.201207243,NO
195947,Front of Store,No,Clothing,Yes,2619,Zara,https://www.zara.com/us/en/suede-slides-p12788320.html,000000874-855-9,METALLIC DETAIL LOAFERS,High-top sneakers. Lacing with seven pairs of eyelets. Contrasting chunky sole.,129,USD,8:51:17 a.m.,tracksuits,Woman,YES,2608,0.076745971,YES
204421,End-cap,No,Clothing,No,2341,Zara,https://www.zara.com/us/en/zw-collection-striped-oxford-shirt-p03717040.html,000009348-409-9,FABRIC HEELED ANKLE BOOTS,"Sweatshirt made of dense cotton. High collar with front zip closure. Long sleeves. Rib trim.

Zara Athleticz.",27.9,USD,8:54:38 a.m.,sweaters,Woman,NO,2331,0.128865979,NO
199112,End-cap,No,Clothing,Yes,1450,Zara,https://www.zara.com/us/en/knee-high-heeled-mesh-boots-p13005310.html,000004039-301-8,RIGID STRIPED CROSSBODY BAG,"REGULAR FIT - V-NECK - CROPPED - LONG SLEEVE

Long sleeve top with wrap V-neckline. Asymmetric hem.",27.99,USD,8:51:00 a.m.,sweatshirts,Man,YES,1436,0.069686411,YES
196917,End-cap,No,Clothing,Yes,1980,Zara,https://www.zara.com/us/en/-p02364572.html,000001844-317-8,GEOMETRIC MULTIPOCKET BAG,Sneakers. Smooth upper with topstitching. Pieced detail at toe and back. Lacing with seven pairs of eyelets. Welt around upper. Contrasting slightly chunky soles.,169,USD,8:50:27 a.m.,blazers,Man,YES,1966,0.254971953,NO
202616,Aisle,Yes,Clothing,Yes,1446,Zara,https://www.zara.com/us/en/leather-gaiter-sandals-p12337310.html,000007543-071-4,RHINESTONE OPEN BACK HEELS,Lapel collar top with V-neck and long sleeves. Front knot. Side hidden in-seam zip closure.,15.9,USD,8:51:05 a.m.,tracksuits,Man,YES,1435,0,YES
201082,Aisle,Yes,Clothing,No,2504,Zara,https://www.zara.com/us/en/romance-d-iris-100-ml-p20110594.html,000006009-557-9,PLEATED SKORT,"Sweatshirt with adjustable drawstring hood. Long sleeves with cuffs and dropped shoulders. Front metal zip closure.

Due to the dyeing and washing processes, the color on each item is unique and special and may differ slightly from the one pictured.",329,USD,9:10:33 a.m.,linen,Man,YES,2493,0.040096231,YES
199880,Aisle,No,Clothing,No,2401,Zara,https://www.zara.com/us/en/multicolor-sneakers-p12303320.html,000004807-667-5,HOUNDSTOOTH SUIT JACKET,"Mid-rise pants with front pockets, and patch pockets at legs and back. Belt loops at waistband and pockets. Front zip and metal button closure.",109,USD,8:50:20 a.m.,hoodies,Woman,YES,2390,0.167644593,YES
201920,Front of Store,Yes,Clothing,No,1271,Zara,https://www.zara.com/us/en/buttoned-100-wool-cardigan-p02893164.html,000006847-827-9,KNIT DRESS WITH SIDE BUTTONS,Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.,39.9,USD,8:50:20 a.m.,skirts,Man,YES,1256,0.158982512,YES
197200,End-cap,Yes,Clothing,No,638,Zara,https://www.zara.com/us/en/ankle-strap-heeled-metallic-sandals-p12311310.html,000002127-462-1,CULOTTES WITH LINED BELT,"Toiletry bag. Technical fabric exterior. Soft construction. Main compartment with heat-sealed zip closure. Two interior pockets, one with zipper closure, one mesh. Two snap buttons at sides to change capacity of the main compartment. Handle.

Zara Athleticz.

Height x Length x Width: 4.7 x 9.4 x 4.7 inches (12 x 24 x 12 cm)",69.9,USD,8:50:18 a.m.,tops,Man,YES,626,0.643086817,YES
203960,End-cap,Yes,Clothing,Yes,1855,Zara,https://www.zara.com/us/en/text-print-sweatshirt-p06224435.html,000008887-484-6,WOOL BIAS SKIRT ZW COLLECTION,"SLIM FIT - HIGH COLLAR - REGULAR LENGTH - RAGLAN SLEEVE

High collar top with short raglan sleeves.",2.99,USD,8:50:36 a.m.,jackets,Woman,NO,1842,0.217627856,YES
203770,Front of Store,Yes,Clothing,No,2800,Zara,https://www.zara.com/us/en/soft-cargo-pants-p05862430.html,000008697-473-7,POCKET DENIM OVERSHIRT,Cropped fit slim jeans. Five pockets. Washed effect. Front zip and button closure.,89.99,USD,8:51:07 a.m.,puffers,Man,NO,2788,0.107488355,YES
203942,End-cap,No,Clothing,Yes,1299,Zara,https://www.zara.com/us/en/slim-fit-t-shirt-p01501401.html,000008869-421-1,METALLIC HEART BOX BAG,"High shaft boots. Made of leather. Laces with ten pairs of eyelets. Interior zipper for ease of fit. Rounded shape with pronounced toe cap. Chunky lug soles.

Limited edition.",47.9,USD,8:50:29 a.m.,jackets,Man,NO,1285,0.387596899,NO
200008,Front of Store,No,Clothing,Yes,2593,Zara,https://www.zara.com/us/en/canvas-crossbody-bag-p16254310.html,000004935-423-9,MESH KNIT CARDIGAN,"ZARA WOMAN COLLECTION

Top made of a wool blend. Round neckline. Side ruched detail. Slits at hem. Back button closure.",89.99,USD,8:50:12 a.m.,shoes,Woman,YES,2583,0.155098876,NO
201894,Aisle,No,Clothing,Yes,1057,Zara,https://www.zara.com/us/en/printed-pencil-skirt-zw-collection-p02272076.html,000006821-367-7,LYOCELL BLEND SHIRT,Cotton knit tank top. Round neck and short sleeves. Rib trim.,10.9,USD,8:50:21 a.m.,overshirts,Woman,YES,1044,0.288184438,NO
200655,Aisle,No,Clothing,Yes,2590,Zara,https://www.zara.com/us/en/piped-gabardine-oversized-shirt-p02101231.html,000005582-251-2,RIBBED SOCK STYLE ANKLE BOOTS,Lapel collar jacket with long sleeves and epaulettes. Front metal zip pockets. Self-belt with metal buckle. Front zip closure.,69.9,USD,9:00:39 a.m.,sweaters,Man,YES,2580,0.194174757,YES
200960,Front of Store,Yes,Clothing,No,2086,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,000005887-263-1,TRF DENIM JACKET,Sweater made with 10% wool. Round neck and short sleeves. Cable-knit and pearl appliqués. Tonal rib trim.,79.9,USD,8:54:46 a.m.,jackets,Man,YES,2071,0.240847784,NO
203485,Front of Store,Yes,Clothing,Yes,2062,Zara,https://www.zara.com/us/en/faux-leather-jacket-p03427320.html,000008412-791-5,RIGID BAG,Coat with lapel collar and long sleeves. Front welt pockets. Front double breasted button closure.,699,USD,8:51:18 a.m.,jeans,Man,NO,2048,0.146699267,YES
204630,Front of Store,Yes,Clothing,Yes,637,Zara,https://www.zara.com/us/en/textured-cotton-pants-p01538412.html,000009557-943-9,HEELED GAITER BOOTS,"Pants with a high waist. Front pleat detail.Double self belt with tie. Front zip, metal hook, and interior button closure.",89.99,USD,8:50:28 a.m.,bodysuits,Man,NO,622,0,NO
197287,Aisle,No,Clothing,No,2768,Zara,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html,000002214-886-1,PLEATED TAPERED PANTS ZW COLLECTION,Jumpsuit with lapel collar and long sleeves with shoulder pads. Side cut outs at waist with buckled thin straps. False front welt pockets. Straight leg. Front hidden zip and button closure.,139,USD,8:50:12 a.m.,bodysuits,Man,YES,2754,0.181884322,NO
197148,Aisle,No,Clothing,No,792,Zara,https://www.zara.com/us/en/cotton-jacket-p07563300.html,000002075-706-8,HIGH HEEL VINYL SANDALS,Cropped sweatshirt with high collar and adjustable drawstring hood. Long sleeves with dropped shoulders. Elastic hem. Front metal zip closure.,79.99,USD,9:00:39 a.m.,hoodies,Man,YES,782,0.508905852,NO
199727,Front of Store,Yes,Clothing,No,2038,Zara,https://www.zara.com/us/en/raised-text-sweatshirt-p00264005.html,000004654-305-6,BACK TAB POPLIN SHIRT,Top with asymmetric neckline and one long sleeve. Side ruching detail.,1.99,USD,8:56:36 a.m.,knitwear,Man,YES,2028,0.196850394,YES
198425,Front of Store,Yes,Clothing,Yes,741,Zara,https://www.zara.com/us/en/floral-print-satin-shirt-p02603121.html,000003352-215-5,SLEEVELESS MOCK NECK TOP,Leggings with a high waist and wide elastic waistband.,89.9,USD,8:51:39 a.m.,puffers,Man,YES,731,0.274348422,YES
197125,End-cap,Yes,Clothing,No,2897,Zara,https://www.zara.com/us/en/wool-blend-blazer-style-vest-p04234813.html,000002052-780-6,LONGLINE QUILTED JACKET,"Mini crossbody bag with flap. Removable and adjustable crossbody straps, and a handle. Magnetic closure.

Height x Length x Width: 5.7 x 8.3 x 2.7 inches (14.4 x 21.1 x 6.9 cm)",499,USD,8:50:52 a.m.,coats,Man,YES,2883,0.173731758,NO
197647,Aisle,No,Clothing,Yes,2337,Zara,https://www.zara.com/us/en/metallic-running-sneakers-p15004310.html,000002574-578-9,TRF DENIM JACKET,Leggings with a high elastic waist.,17.9,USD,8:50:14 a.m.,tracksuits,Man,YES,2326,0.215424386,YES
195532,Front of Store,Yes,Clothing,No,1924,Zara,https://www.zara.com/us/en/-p02627123.html,000000459-507-5,FLAT BUCKLED SANDALS,Cotton knit sweater. Round neck and long sleeves. Rib trim.,229,USD,8:50:06 a.m.,cardigans,Man,YES,1914,0.156494523,NO
196462,End-cap,No,Clothing,No,2070,Zara,https://www.zara.com/us/en/100-linen-shirt-p03090470.html,000001389-222-3,RAISED TEXT T-SHIRT LIMITED EDITION,Jacket with lapel collar and long sleeves. Front patch pockets with flaps. Front button closure.,9.99,USD,9:10:45 a.m.,shoes,Woman,YES,2055,0.242718447,YES
200408,End-cap,No,Clothing,Yes,1153,Zara,https://www.zara.com/us/en/loose-fit---high-collar---long-length---sleeveless-br---br--sleeveless-high-collar-top--jacquard-fabric--p07901001.html,000005335-598-8,RELAXED FIT JEANS WITH POCKETS,"Slim Fit - Bootcut Leg - Low Waist
ZW ZARA WOMAN JEANS

Jeans with a low waist with belt loops. Five pockets. Pronounced contrasting topstitching detail. Washed effect. Flared legs. Front zip and button closure.",25.9,USD,8:56:27 a.m.,suits,Woman,YES,1140,0,NO
199773,Aisle,Yes,Clothing,Yes,1425,Zara,https://www.zara.com/us/en/embroidered-beaded-shirt-zw-collection-p04786044.html,000004700-561-3,SEAMLESS OFF-THE-SHOULDER TOP,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,69.9,USD,8:50:13 a.m.,t-shirts,Man,YES,1411,0.07082153,NO
197127,End-cap,Yes,Clothing,No,2352,Zara,https://www.zara.com/us/en/cotton---hemp-structured-pants-p01063403.html,000002054-592-4,PRINTED SHORT DRESS,"Basic flat ankle boot with buckle details. Rounded toe. 

Sole height: 1.6 inches (4 cm)",17.9,USD,8:56:28 a.m.,pants,Woman,YES,2337,0.085506627,NO
202186,End-cap,Yes,Clothing,No,1266,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755130.html,000007113-366-9,STRAIGHT CUT ZW COLLECTION MID RISE CROPPED JEANS,High waisted skirt with pleats. Side hidden in-seam zip closure.,499,USD,8:56:35 a.m.,jackets,Woman,YES,1254,0.317965024,NO
196481,Aisle,No,Clothing,No,1257,Zara,https://www.zara.com/us/en/semi-sheer-crop-top-p00085312.html,000001408-448-2,BUCKLED SUEDE ANKLE BOOTS,"Leather tote bag. Thin shoulder straps. Metal charm details. Strap closure. 

Height x Length x Width: 20.9 x 14.7 x 0.9 inches (53 x 37.2 x 2.2 cm)",10.9,USD,8:54:45 a.m.,tops,Woman,YES,1245,0,NO
201865,End-cap,No,Clothing,Yes,1026,Zara,https://www.zara.com/us/en/rhinestone-heeled-denim-boots-p13081310.html,000006792-612-4,COMPARTMENTALIZED TOTE BAG,Long sleeve mini dress with high collar. A-line silhouette.,239,USD,8:50:25 a.m.,t-shirts,Man,YES,1013,0.098619329,YES
196022,End-cap,No,Clothing,No,2234,Zara,https://www.zara.com/us/en/scarf-with-topstitching-p03739015.html,000000949-989-5,MIXED LEATHER ATHLETIC SNEAKERS,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,119,USD,9:00:28 a.m.,sweaters,Woman,YES,2223,0.134770889,YES
195210,Front of Store,No,Clothing,Yes,2797,Zara,https://www.zara.com/us/en/striped-jacquard-t-shirt-p01887402.html,000000137-449-7,RIBBED SOCK STYLE ANKLE BOOTS,"Patent effect loafers. Front tassels. Lug soles with raised details. 

Sole height: 2 inches (5 cm)",59.9,USD,8:50:13 a.m.,overshirts,Woman,YES,2787,0.143317807,NO
204221,End-cap,Yes,Clothing,Yes,1036,Zara,https://www.zara.com/us/en/combination-striped-shirt-p02099079.html,000009148-495-9,TEXTURED FAUX FUR KNIT SHORTS,Shirt made of linen. Italian collar and long sleeves with buttoned cuffs. Front patch pockets with flaps. Side vents at hem. Front button closure.,49.9,USD,8:50:58 a.m.,puffers,Man,NO,1022,0.491642085,YES
197239,Front of Store,Yes,Clothing,No,2895,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,000002166-284-3,PÉTALE D'AMBRE 100 ML,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,12.9,USD,8:50:35 a.m.,linen,Man,YES,2880,0.104275287,NO
200474,Front of Store,No,Clothing,No,2089,Zara,https://www.zara.com/us/en/sleeveless-knit-top-p01509027.html,000005401-077-6,SEMI-SHEER RUCHED RIB TOP,Regular fit pants made of cotton blend fabric with 12% linen. Adjustable elastic drawstring waistband. Front pockets and back flap patch pocket. Front zip and button closure.,349,USD,9:00:39 a.m.,cardigans,Woman,YES,2079,0.144508671,NO
200724,Front of Store,No,Clothing,Yes,2616,Zara,https://www.zara.com/us/en/washed-interlock-t-shirt-p04174160.html,000005651-138-7,ELASTIC WAISTBAND CHINOS,"Leather ankle boots in suede. Buckle details at shaft. Rounded toe. 

Sole height: 1.2 inches (3 cm)",109,USD,8:56:33 a.m.,shorts,Man,YES,2601,0.191864927,YES
198643,Front of Store,Yes,Clothing,Yes,2099,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,000003570-364-9,SPRAY PRINT KNIT T-SHIRT,"MID WAIST - STRAIGHT CUT

Five pocket jeans with a mid waist in wrinkle effect fabric. Front zip and metal button closure.",699,USD,8:50:16 a.m.,overshirts,Woman,YES,2085,0.047984645,NO
200341,End-cap,Yes,Clothing,Yes,2202,Zara,https://www.zara.com/us/en/cropped-gabardine-shirt-p04432029.html,000005268-521-1,YOGA MAT BAG,"Bucket bag. Studs around the contour. Shoulder strap. Interior bag with zip closure.

Height x Length x Width: 9.1 x 9.8 x 4.7 inches (23 x 25 x 12 cm)",39.99,USD,9:00:31 a.m.,suits,Woman,YES,2190,0.228832952,YES
204512,End-cap,No,Clothing,Yes,2765,Zara,https://www.zara.com/us/en/shoes-with-laces-p12516310.html,000009439-718-5,HEELS WITH ANKLE STRAP,Biker boots. Smooth upper. Side and front buckle detail. Chunky lug soles.,59.9,USD,8:50:20 a.m.,bags,Woman,NO,2755,0.144980065,NO
